CLAIM DATE,TRADECODE,STATE,Completed,EasePlacing,TimetoSolution,CompleteSolution,ContractorKnowledge,ProfessionalContracter,KeptInformed,OverallSat,RenewalLiklhd,channel,cont_id,q10new,RenewalDate,Renewal,CustSatQual
10/5/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Renewal,10323260402,10,10/11/2013,1,Very Satisfied
10/10/2013,Electrical,CA,1,4,1,4,5,3,3,5,3,Renewal,10165985720,97,10/11/2013,1,Very Satisfied
1/19/2013,Plumbing,TX,1,5,5,5,4,4,5,5,5,Renewal,10325258802,9,10/12/2013,1,Very Satisfied
3/3/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Renewal,10325351402,10,10/12/2013,1,Very Satisfied
3/5/2013,M,TN,1,1,1,5,5,5,3,5,5,Direct To Consumer,10351658901,10,10/12/2013,1,Very Satisfied
3/11/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10293210703,8,10/12/2013,1,Very Satisfied
3/14/2013,Pool or Spa,UT,1,5,4,5,5,5,5,5,5,Renewal,10203420209,10,10/12/2013,1,Very Satisfied
3/15/2013,Appliance,CA,1,NA,NA,NA,NA,NA,NA,3,NA,Renewal,10287831703,7,10/12/2013,1,Neutral
3/27/2013,Appliance,AR,1,4,4,2,5,5,4,4,3,Renewal,10321457102,8,10/12/2013,1,Satisfied
4/8/2013,Appliance,VA,1,4,4,4,4,4,4,5,1,Direct To Consumer,10352969201,10,10/12/2013,1,Very Satisfied
4/8/2013,Air Conditioning,FL,2,5,5,1,1,1,4,2,1,Direct To Consumer,10356477101,6,10/12/2013,1,Dissatisfied
4/19/2013,Electrical,CA,2,2,1,1,1,1,1,1,1,Direct To Consumer,10308770902,0,10/12/2013,1,Very Dissatisfied
4/30/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10317778302,10,10/12/2013,1,Very Satisfied
6/10/2013,Plumbing,CA,1,4,4,4,4,4,4,5,4,Real Estate,10354969601,6,10/12/2013,1,Very Satisfied
6/27/2013,Air Conditioning,CA,1,4,4,4,4,3,4,4,5,Renewal,10299181703,8,10/12/2013,1,Satisfied
7/17/2013,Air Conditioning,NC,1,5,5,5,5,5,4,5,5,Renewal,10296500503,10,10/12/2013,1,Very Satisfied
7/21/2013,Plumbing,WV,1,4,5,5,4,5,5,5,5,Renewal,10287357703,9,10/12/2013,1,Very Satisfied
8/13/2013,Plumbing,MD,1,5,5,5,5,5,5,3,4,Renewal,10320350902,7,10/12/2013,1,Neutral
9/15/2013,Air Conditioning,PA,2,5,3,1,3,3,2,1,2,Renewal,10072654106,2,10/12/2013,1,Very Dissatisfied
1/14/2013,Air Conditioning,AR,1,4,5,5,5,5,3,3,4,Renewal,10244071205,5,10/13/2013,1,Neutral
1/22/2013,Air Conditioning,TX,2,5,2,2,5,5,5,2,4,Direct To Consumer,10352337101,7,10/13/2013,1,Dissatisfied
1/23/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Renewal,10166761711,10,10/13/2013,1,Very Satisfied
3/11/2013,Appliance,TX,2,5,1,1,3,5,2,4,5,Renewal,10273225304,9,10/13/2013,1,Satisfied
4/29/2013,Air Conditioning,TX,1,5,5,2,5,5,4,1,5,Renewal,10325394202,8,10/13/2013,1,Very Dissatisfied
5/20/2013,Air Conditioning,OH,1,1,1,1,9,3,3,1,1,Renewal,10007689804,0,10/13/2013,1,Very Dissatisfied
6/9/2013,Air Conditioning,UT,1,3,1,2,3,1,3,1,3,Renewal,10299062503,4,10/13/2013,1,Very Dissatisfied
6/9/2013,Electrical,CA,1,5,5,5,5,5,5,1,5,Renewal,10272875904,10,10/13/2013,1,Very Dissatisfied
7/20/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Renewal,10050661809,9,10/13/2013,1,Very Satisfied
8/10/2013,Pool or Spa,NC,1,4,4,3,3,1,2,2,3,Renewal,10211721309,5,10/13/2013,1,Dissatisfied
9/11/2013,Plumbing,OH,1,3,5,5,5,5,3,5,5,Renewal,10325393202,10,10/13/2013,1,Very Satisfied
9/24/2013,Appliance,CA,2,5,1,1,2,1,1,1,1,Renewal,10298756703,0,10/13/2013,1,Very Dissatisfied
1/3/2013,Plumbing,KY,1,4,4,4,4,2,4,4,3,Renewal,10299215403,6,10/14/2013,1,Satisfied
1/21/2013,Air Conditioning,IN,1,5,5,5,5,5,5,5,5,Direct To Consumer,10352155001,10,10/14/2013,1,Very Satisfied
2/13/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10325098902,10,10/14/2013,1,Very Satisfied
3/6/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Renewal,10166990913,10,10/14/2013,1,Very Satisfied
3/17/2013,Plumbing,VA,2,4,NA,NA,NA,NA,NA,3,4,Renewal,10198202107,6,10/14/2013,1,Neutral
3/26/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,5,Renewal,10317496102,10,10/14/2013,1,Very Satisfied
5/25/2013,Appliance,CA,1,5,4,3,5,5,2,2,4,Renewal,10163489310,7,10/14/2013,1,Dissatisfied
6/4/2013,Appliance,CA,2,5,3,1,1,1,3,1,5,Renewal,10162934414,9,10/14/2013,1,Very Dissatisfied
7/8/2013,Appliance,AZ,1,5,5,5,5,5,5,5,5,Renewal,10313986102,10,10/14/2013,1,Very Satisfied
7/15/2013,Air Conditioning,CA,2,5,1,1,3,4,1,2,2,Direct To Consumer,10266339303,3,10/14/2013,1,Dissatisfied
8/7/2013,Appliance,CA,1,5,4,5,5,5,4,4,4,Renewal,10328290502,7,10/14/2013,1,Satisfied
8/16/2013,Appliance,CO,2,1,1,1,5,5,1,1,1,Direct To Consumer,10352532101,0,10/14/2013,1,Very Dissatisfied
9/14/2013,Air Conditioning,NV,1,5,5,5,5,5,5,5,5,Real Estate,10355418801,10,10/14/2013,1,Very Satisfied
10/14/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10050472311,8,10/14/2013,1,Very Satisfied
10/16/2013,Appliance,VA,1,5,5,4,5,5,4,5,5,Renewal,10235417405,10,10/14/2013,1,Very Satisfied
1/8/2013,Air Conditioning,OK,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10353554601,10,10/15/2013,1,Very Satisfied
1/15/2013,Appliance,NC,2,5,5,5,3,5,3,4,4,Direct To Consumer,10355054201,10,10/15/2013,1,Satisfied
1/17/2013,Appliance,VA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10352636901,10,10/15/2013,1,Very Satisfied
1/23/2013,Air Conditioning,VA,1,4,4,5,5,5,5,4,3,Renewal,10324459002,7,10/15/2013,1,Satisfied
1/25/2013,Plumbing,TX,1,5,9,3,5,5,4,5,4,Direct To Consumer,10314904302,8,10/15/2013,1,Very Satisfied
1/28/2013,Garage Door Opener,UT,1,5,5,5,5,5,5,5,5,Renewal,10323284602,10,10/15/2013,1,Very Satisfied
1/31/2013,Plumbing,CA,1,5,5,5,5,5,5,5,4,Real Estate,10342829501,8,10/15/2013,1,Very Satisfied
2/28/2013,Plumbing,TN,1,5,5,5,5,5,5,5,5,Renewal,10273733204,10,10/15/2013,1,Very Satisfied
3/10/2013,Appliance,OH,1,5,5,5,5,5,5,5,5,Renewal,10012494609,10,10/15/2013,1,Very Satisfied
3/11/2013,Appliance,SC,2,5,9,9,5,5,5,5,5,Renewal,10086323106,9,10/15/2013,1,Very Satisfied
3/26/2013,Air Conditioning,MI,2,2,2,2,2,1,1,1,2,Renewal,10297295103,2,10/15/2013,1,Very Dissatisfied
4/18/2013,Air Conditioning,AR,1,5,4,4,4,4,4,4,5,Renewal,10086339407,9,10/15/2013,1,Satisfied
4/22/2013,Air Conditioning,CA,2,4,1,1,1,1,1,1,1,Renewal,10166406510,0,10/15/2013,1,Very Dissatisfied
5/22/2013,Air Conditioning,NC,1,5,NA,NA,NA,NA,NA,2,2,Renewal,10229435405,97,10/15/2013,1,Dissatisfied
5/29/2013,Air Conditioning,NC,1,5,5,5,5,5,5,5,5,Renewal,10249345304,10,10/15/2013,1,Very Satisfied
6/5/2013,Air Conditioning,NV,1,5,4,4,3,3,3,4,5,Direct To Consumer,10353448501,8,10/15/2013,1,Satisfied
6/29/2013,Appliance,VA,2,5,5,9,5,5,5,9,5,Renewal,10265221504,10,10/15/2013,1,Very Dissatisfied
7/2/2013,Plumbing,CA,1,4,4,4,5,5,4,2,1,Renewal,10242625105,5,10/15/2013,1,Dissatisfied
7/14/2013,Air Conditioning,AZ,1,2,1,2,3,3,1,2,3,Renewal,10298939203,4,10/15/2013,1,Dissatisfied
7/23/2013,Air Conditioning,NC,1,1,1,1,1,1,1,5,5,Renewal,10237869305,10,10/15/2013,1,Very Satisfied
8/10/2013,Air Conditioning,NC,1,4,2,5,4,4,4,4,3,Real Estate,10344069101,8,10/15/2013,1,Satisfied
8/14/2013,Air Conditioning,CA,1,1,3,1,1,1,1,1,3,Renewal,10298807203,8,10/15/2013,1,Very Dissatisfied
9/11/2013,Appliance,CA,1,5,4,5,5,5,4,5,5,Renewal,10161386208,9,10/15/2013,1,Very Satisfied
10/8/2013,Appliance,MS,2,4,9,9,4,5,2,1,2,Renewal,10325563502,3,10/15/2013,1,Very Dissatisfied
1/7/2013,Appliance,CA,1,5,5,5,5,5,9,5,3,Renewal,10165703211,10,10/16/2013,1,Very Satisfied
1/22/2013,Air Conditioning,NC,1,4,5,3,5,5,4,4,3,Renewal,10211916709,7,10/16/2013,1,Satisfied
1/22/2013,Appliance,AZ,1,5,5,5,5,5,5,5,5,Real Estate,10358148501,10,10/16/2013,1,Very Satisfied
2/1/2013,Appliance,OH,1,NA,NA,NA,NA,NA,NA,4,NA,Direct To Consumer,10354986801,6,10/16/2013,1,Satisfied
2/20/2013,Air Conditioning,MD,1,4,3,3,4,4,4,4,3,Renewal,10273914404,4,10/16/2013,1,Satisfied
2/26/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10325524902,10,10/16/2013,1,Very Satisfied
3/11/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Renewal,10301366903,8,10/16/2013,1,Very Satisfied
3/26/2013,Plumbing,VA,2,4,2,1,3,5,2,1,1,Renewal,10326301702,0,10/16/2013,1,Very Dissatisfied
4/1/2013,Pool or Spa,TX,2,1,1,1,1,1,1,1,2,Direct To Consumer,10352576701,0,10/16/2013,1,Very Dissatisfied
5/4/2013,M,NC,1,4,4,3,4,4,5,5,5,Renewal,10205506807,10,10/16/2013,1,Very Satisfied
5/28/2013,Electrical,OH,1,5,5,5,5,5,5,5,5,Direct To Consumer,10316630902,10,10/16/2013,1,Very Satisfied
5/30/2013,Plumbing,CA,1,4,4,3,3,5,3,4,5,Renewal,10272005004,9,10/16/2013,1,Satisfied
6/11/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10243314205,10,10/16/2013,1,Very Satisfied
6/27/2013,Air Conditioning,OH,1,5,2,4,5,4,4,4,5,Renewal,10325113502,8,10/16/2013,1,Satisfied
7/2/2013,Air Conditioning,NV,1,5,5,5,5,5,5,5,5,Renewal,10194960309,10,10/16/2013,1,Very Satisfied
8/6/2013,M,OR,1,5,5,5,5,5,5,5,5,Renewal,10324850602,10,10/16/2013,1,Very Satisfied
9/10/2013,Appliance,SC,2,4,1,1,1,1,2,1,2,Real Estate,10355211101,2,10/16/2013,1,Very Dissatisfied
10/2/2013,Pool or Spa,CA,1,5,5,5,5,5,5,5,5,Real Estate,10353999601,10,10/16/2013,1,Very Satisfied
1/7/2013,Pool or Spa,CA,2,3,1,1,9,1,1,1,2,Direct To Consumer,10352719701,2,10/17/2013,1,Very Dissatisfied
2/15/2013,Plumbing,TN,1,5,5,4,5,5,5,5,5,Renewal,10294991702,10,10/17/2013,1,Very Satisfied
2/18/2013,Appliance,AZ,1,5,5,5,5,5,5,5,5,Direct To Consumer,10350000601,10,10/17/2013,1,Very Satisfied
3/15/2013,Appliance,UT,1,5,5,5,5,5,5,5,5,Renewal,10211582709,10,10/17/2013,1,Very Satisfied
4/27/2013,Garage Door Opener,CA,2,NA,NA,NA,NA,NA,NA,9,NA,Renewal,10244547905,2,10/17/2013,1,Very Dissatisfied
5/1/2013,Pool or Spa,CA,1,3,4,5,5,5,3,5,4,Renewal,10244270605,10,10/17/2013,1,Very Satisfied
6/3/2013,Appliance,CA,2,4,9,9,9,9,1,1,2,Renewal,10189627415,3,10/17/2013,1,Very Dissatisfied
6/27/2013,Air Conditioning,TX,1,5,5,5,5,5,9,5,5,Real Estate,10355400601,8,10/17/2013,1,Very Satisfied
8/20/2013,Air Conditioning,IN,1,5,5,5,5,5,5,5,5,Renewal,10325641402,10,10/17/2013,1,Very Satisfied
8/21/2013,Air Conditioning,CA,1,3,4,5,5,5,3,5,5,Direct To Consumer,10355349801,10,10/17/2013,1,Very Satisfied
8/21/2013,Air Conditioning,OH,1,4,4,4,5,5,2,5,4,Real Estate,10322466501,4,10/17/2013,1,Very Satisfied
9/6/2013,Air Conditioning,CA,1,4,1,1,3,3,2,1,1,Renewal,10324114202,0,10/17/2013,1,Very Dissatisfied
9/27/2013,Appliance,TX,2,5,3,1,3,2,4,2,4,Renewal,10050659811,6,10/17/2013,1,Dissatisfied
10/15/2013,M,UT,2,NA,NA,NA,NA,NA,NA,1,1,Renewal,10323594802,0,10/17/2013,1,Very Dissatisfied
1/14/2013,M,CA,1,3,1,1,1,1,1,1,1,Renewal,10159826003,0,10/18/2013,1,Very Dissatisfied
1/22/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10271319004,10,10/18/2013,1,Very Satisfied
1/24/2013,Appliance,NV,1,5,5,5,5,5,9,5,4,Renewal,10299828303,9,10/18/2013,1,Very Satisfied
2/6/2013,Appliance,NC,1,5,5,4,4,4,9,5,5,Real Estate,10357448101,8,10/18/2013,1,Very Satisfied
2/13/2013,Air Conditioning,FL,2,5,4,4,3,3,3,4,5,Renewal,10299681903,9,10/18/2013,1,Satisfied
2/25/2013,Electrical,CA,1,5,5,5,5,5,5,5,5,Renewal,10167174211,10,10/18/2013,1,Very Satisfied
3/7/2013,M,AZ,2,5,5,4,5,5,4,3,5,Renewal,10088371306,7,10/18/2013,1,Neutral
3/13/2013,Electrical,OR,1,5,5,5,5,5,5,5,4,Renewal,10325605702,10,10/18/2013,1,Very Satisfied
3/18/2013,Plumbing,FL,1,NA,NA,NA,NA,NA,NA,5,3,Real Estate,10355379201,8,10/18/2013,1,Very Satisfied
4/1/2013,Air Conditioning,TX,1,5,4,4,4,4,5,5,5,Renewal,10049095810,9,10/18/2013,1,Very Satisfied
4/6/2013,Plumbing,CA,1,5,4,1,1,1,3,3,5,Renewal,10190265106,10,10/18/2013,1,Neutral
4/13/2013,Garage Door Opener,AZ,1,5,5,5,5,5,5,5,5,Renewal,10325714302,10,10/18/2013,1,Very Satisfied
5/28/2013,M,MS,2,3,1,1,5,5,1,4,5,Direct To Consumer,10338143001,10,10/18/2013,1,Satisfied
6/9/2013,Appliance,NC,1,5,5,5,5,5,9,5,5,Renewal,10212074110,10,10/18/2013,1,Very Satisfied
6/15/2013,M,TX,2,1,1,1,1,1,1,1,3,Renewal,10245469705,0,10/18/2013,1,Very Dissatisfied
6/24/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10049780711,10,10/18/2013,1,Very Satisfied
6/27/2013,Electrical,GA,1,NA,NA,NA,NA,NA,NA,3,4,Direct To Consumer,10352642301,2,10/18/2013,1,Neutral
7/1/2013,Appliance,TX,2,1,1,1,9,3,1,2,2,Direct To Consumer,10351644101,2,10/18/2013,1,Dissatisfied
7/5/2013,Appliance,TX,2,5,NA,NA,NA,NA,NA,3,3,Direct To Consumer,10351943101,8,10/18/2013,1,Neutral
7/29/2013,Air Conditioning,AZ,1,5,5,5,5,5,5,5,5,Renewal,10325986302,10,10/18/2013,1,Very Satisfied
7/30/2013,Air Conditioning,TN,1,5,5,5,5,5,5,5,3,Renewal,10299016703,97,10/18/2013,1,Very Satisfied
9/1/2013,Appliance,TX,1,4,4,4,4,4,3,4,4,Renewal,10327379002,8,10/18/2013,1,Satisfied
10/2/2013,M,TX,1,3,5,5,5,5,3,5,2,Direct To Consumer,10350003801,4,10/18/2013,1,Very Satisfied
11/6/2013,Plumbing,CA,1,3,5,5,5,5,5,5,4,Direct To Consumer,10357036401,7,10/18/2013,1,Very Satisfied
2/7/2013,Appliance,TX,1,5,4,4,4,4,4,4,4,Direct To Consumer,10353020101,9,10/19/2013,1,Satisfied
2/10/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10325763702,10,10/19/2013,1,Very Satisfied
2/13/2013,Appliance,AR,1,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10296010903,NA,10/19/2013,1,Very Dissatisfied
2/27/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Renewal,10168696510,9,10/19/2013,1,Very Satisfied
4/1/2013,Pool or Spa,CA,1,4,5,5,4,3,4,4,5,Renewal,10325645102,9,10/19/2013,1,Satisfied
4/9/2013,Appliance,NC,2,5,1,1,5,5,1,9,5,Renewal,10211843307,7,10/19/2013,1,Very Dissatisfied
5/2/2013,Air Conditioning,TN,1,5,5,5,5,5,2,5,5,Renewal,10067864308,8,10/19/2013,1,Very Satisfied
5/7/2013,Garage Door Opener,FL,1,5,5,4,5,4,5,5,5,Direct To Consumer,10354218801,10,10/19/2013,1,Very Satisfied
5/17/2013,Air Conditioning,VA,1,4,NA,NA,NA,NA,NA,4,4,Renewal,10273453804,5,10/19/2013,1,Satisfied
5/27/2013,Pool or Spa,NV,2,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10325765102,9,10/19/2013,1,Very Satisfied
5/29/2013,Air Conditioning,OH,2,5,3,3,3,3,3,2,3,Renewal,10326015002,7,10/19/2013,1,Dissatisfied
6/4/2013,Pool or Spa,NV,1,5,5,5,5,5,5,5,5,Real Estate,10352364201,10,10/19/2013,1,Very Satisfied
7/27/2013,Plumbing,CA,1,5,5,5,5,5,4,5,4,Renewal,10166568215,10,10/19/2013,1,Very Satisfied
8/5/2013,Air Conditioning,CA,2,3,1,9,9,9,1,1,1,Renewal,10322728502,0,10/19/2013,1,Very Dissatisfied
8/8/2013,Appliance,TN,2,5,1,1,4,4,1,1,5,Renewal,10067861409,97,10/19/2013,1,Very Dissatisfied
10/14/2013,Garage Door Opener,TX,1,5,5,5,5,5,4,4,5,Direct To Consumer,10352819201,9,10/19/2013,1,Satisfied
10/15/2013,M,TN,2,5,3,2,1,1,3,1,4,Renewal,10067858608,8,10/19/2013,1,Very Dissatisfied
1/7/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10243484705,10,10/20/2013,1,Very Satisfied
1/8/2013,Appliance,VA,2,5,5,4,5,5,5,5,5,Renewal,10298220903,10,10/20/2013,1,Very Satisfied
1/15/2013,Plumbing,NV,1,5,5,5,5,5,5,5,5,Renewal,10324721802,10,10/20/2013,1,Very Satisfied
2/24/2013,M,PA,1,5,5,5,5,5,5,5,1,Renewal,10325872602,10,10/20/2013,1,Very Satisfied
4/7/2013,Plumbing,TN,1,5,5,5,5,5,5,5,5,Renewal,10320862302,8,10/20/2013,1,Very Satisfied
5/10/2013,Plumbing,TN,2,4,3,1,9,1,1,4,5,Renewal,10324660202,9,10/20/2013,1,Satisfied
5/11/2013,Air Conditioning,GA,1,NA,NA,NA,NA,NA,NA,5,4,Direct To Consumer,10353018501,6,10/20/2013,1,Very Satisfied
5/23/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10299769803,10,10/20/2013,1,Very Satisfied
6/5/2013,Air Conditioning,TN,1,5,3,4,5,5,5,4,5,Renewal,10323983402,9,10/20/2013,1,Satisfied
6/13/2013,Air Conditioning,TN,2,4,3,3,1,1,2,2,3,Renewal,10068355706,5,10/20/2013,1,Dissatisfied
7/8/2013,Appliance,VA,1,3,4,5,5,5,5,5,3,Direct To Consumer,10352159101,7,10/20/2013,1,Very Satisfied
8/30/2013,Garage Door Opener,AZ,1,5,5,5,5,5,5,5,5,Renewal,10091454706,10,10/20/2013,1,Very Satisfied
9/17/2013,Air Conditioning,CA,1,5,NA,NA,NA,NA,NA,5,NA,Renewal,10167324111,10,10/20/2013,1,Very Satisfied
10/25/2013,Appliance,GA,1,4,4,4,5,5,3,3,5,Renewal,10243957105,8,10/20/2013,1,Neutral
1/21/2013,Plumbing,KY,1,5,5,5,5,5,5,5,5,Renewal,10274112004,10,10/21/2013,1,Very Satisfied
1/31/2013,Plumbing,CA,1,5,NA,NA,NA,NA,NA,5,5,Renewal,10164151411,8,10/21/2013,1,Very Satisfied
2/12/2013,Plumbing,NV,1,5,5,5,5,5,5,5,5,Renewal,10195566410,10,10/21/2013,1,Very Satisfied
2/15/2013,Air Conditioning,MS,1,4,3,3,3,2,2,2,3,Renewal,10272458204,4,10/21/2013,1,Dissatisfied
5/14/2013,Appliance,TN,2,5,5,5,5,5,4,5,5,Renewal,10245646205,10,10/21/2013,1,Very Satisfied
5/20/2013,Appliance,UT,2,4,4,4,4,5,4,5,5,Renewal,10325783302,9,10/21/2013,1,Very Satisfied
6/9/2013,Plumbing,MO,1,5,5,1,5,1,1,1,5,Renewal,10021832509,0,10/21/2013,1,Very Dissatisfied
6/13/2013,Plumbing,TX,1,3,1,2,2,2,3,2,5,Renewal,10296090103,6,10/21/2013,1,Dissatisfied
6/27/2013,Air Conditioning,CA,1,5,3,5,4,4,2,5,5,Renewal,10245311105,9,10/21/2013,1,Very Satisfied
7/8/2013,Plumbing,TX,1,4,4,5,5,5,5,3,3,Renewal,10242472405,7,10/21/2013,1,Neutral
7/12/2013,Plumbing,NV,1,5,5,5,5,5,5,5,5,Renewal,10195563910,10,10/21/2013,1,Very Satisfied
7/21/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Renewal,10298563003,10,10/21/2013,1,Very Satisfied
8/19/2013,Appliance,CA,1,5,9,9,4,3,9,4,5,Renewal,10167487510,8,10/21/2013,1,Satisfied
8/22/2013,Appliance,AZ,1,5,5,5,5,5,5,4,5,Renewal,10245685205,9,10/21/2013,1,Satisfied
9/26/2013,Air Conditioning,FL,1,5,2,5,5,5,3,4,5,Renewal,10325929502,7,10/21/2013,1,Satisfied
1/2/2013,Appliance,CA,1,1,1,1,1,1,2,1,1,Renewal,10166593008,0,10/22/2013,1,Very Dissatisfied
1/20/2013,Plumbing,CA,2,1,1,1,1,1,1,1,1,Renewal,10167399610,2,10/22/2013,1,Very Dissatisfied
2/3/2013,Plumbing,CA,1,5,4,4,5,5,3,4,5,Renewal,10167427612,9,10/22/2013,1,Satisfied
3/27/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Renewal,10167315018,10,10/22/2013,1,Very Satisfied
4/4/2013,Electrical,AZ,2,3,4,4,5,5,4,4,2,Direct To Consumer,10352185501,5,10/22/2013,1,Satisfied
5/15/2013,Plumbing,PA,1,5,5,5,4,5,5,4,4,Renewal,10325803502,8,10/22/2013,1,Satisfied
5/29/2013,Appliance,OR,1,4,5,4,5,5,5,5,2,Renewal,10004923910,9,10/22/2013,1,Very Satisfied
5/31/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10046631105,10,10/22/2013,1,Very Satisfied
6/11/2013,Air Conditioning,VA,1,5,5,5,5,5,9,5,5,Renewal,10296498303,10,10/22/2013,1,Very Satisfied
7/9/2013,Air Conditioning,MD,1,5,5,5,5,5,5,5,5,Direct To Consumer,10352567801,10,10/22/2013,1,Very Satisfied
7/16/2013,Appliance,TN,1,5,3,5,4,5,5,5,5,Renewal,10273783504,10,10/22/2013,1,Very Satisfied
7/19/2013,M,CA,1,5,5,5,4,5,5,5,5,Renewal,10167945310,9,10/22/2013,1,Very Satisfied
7/24/2013,Air Conditioning,TX,1,5,3,4,4,3,4,3,3,Renewal,10294462103,5,10/22/2013,1,Neutral
7/24/2013,Appliance,OH,2,5,5,4,5,5,5,5,5,Renewal,10012976210,10,10/22/2013,1,Very Satisfied
8/7/2013,M,SC,1,2,3,3,4,5,4,5,3,Renewal,10084920806,10,10/22/2013,1,Very Satisfied
10/1/2013,Pest Control,TX,1,5,5,5,5,5,5,5,5,Real Estate,10353976201,10,10/22/2013,1,Very Satisfied
1/31/2013,Plumbing,CA,1,4,4,3,1,1,4,2,4,Renewal,10167187310,4,10/23/2013,1,Dissatisfied
2/19/2013,Appliance,KS,1,4,1,4,4,3,1,1,1,Renewal,10290261003,0,10/23/2013,1,Very Dissatisfied
2/22/2013,Electrical,SC,1,5,5,5,5,5,5,5,5,Renewal,10325393802,10,10/23/2013,1,Very Satisfied
3/2/2013,Plumbing,TN,1,5,5,5,5,5,3,5,5,Renewal,10321055002,9,10/23/2013,1,Very Satisfied
3/16/2013,Plumbing,CA,1,5,4,5,5,5,4,5,3,Renewal,10299656203,8,10/23/2013,1,Very Satisfied
3/19/2013,Pool or Spa,TX,1,5,2,3,1,1,4,4,4,Direct To Consumer,10353046201,7,10/23/2013,1,Satisfied
4/2/2013,Appliance,AZ,1,4,4,5,5,5,5,4,4,Renewal,10100565208,9,10/23/2013,1,Satisfied
4/18/2013,Air Conditioning,TN,2,5,9,9,4,9,1,2,3,Renewal,10064519806,3,10/23/2013,1,Dissatisfied
4/24/2013,Appliance,TN,2,5,9,2,9,9,9,3,5,Renewal,10326115002,9,10/23/2013,1,Neutral
4/30/2013,Appliance,MS,1,4,4,5,5,5,4,4,4,Renewal,10274551304,9,10/23/2013,1,Satisfied
5/6/2013,Appliance,NC,2,NA,NA,NA,NA,NA,NA,2,NA,Renewal,10274273604,5,10/23/2013,1,Dissatisfied
5/6/2013,Appliance,SC,2,5,1,1,4,5,1,4,3,Renewal,10325743302,6,10/23/2013,1,Satisfied
5/9/2013,Appliance,TN,1,5,5,5,5,5,5,5,5,Direct To Consumer,10351629801,10,10/23/2013,1,Very Satisfied
5/31/2013,Pool or Spa,NV,1,5,5,5,5,5,5,3,5,Direct To Consumer,10353115901,10,10/23/2013,1,Neutral
6/13/2013,M,CA,2,5,3,1,4,4,9,2,4,Renewal,10301237303,6,10/23/2013,1,Dissatisfied
6/27/2013,Air Conditioning,CA,1,5,5,3,2,2,4,2,5,Renewal,10184647410,8,10/23/2013,1,Dissatisfied
8/12/2013,M,OR,2,NA,NA,NA,NA,NA,NA,1,NA,Real Estate,10352154901,7,10/23/2013,1,Very Dissatisfied
8/27/2013,Electrical,NC,1,5,5,5,5,5,5,5,5,Renewal,10297864703,9,10/23/2013,1,Very Satisfied
1/3/2013,M,CO,2,5,5,5,4,4,4,5,5,Renewal,10057486108,10,10/24/2013,1,Very Satisfied
1/28/2013,Air Conditioning,TX,1,5,5,5,5,4,4,5,5,Direct To Consumer,10352481801,9,10/24/2013,1,Very Satisfied
1/29/2013,Plumbing,MS,1,2,4,3,3,4,4,2,1,Renewal,10244831305,0,10/24/2013,1,Dissatisfied
1/30/2013,Plumbing,AZ,1,5,5,5,5,5,5,5,5,Direct To Consumer,10353533501,10,10/24/2013,1,Very Satisfied
2/1/2013,Appliance,NV,1,5,5,5,3,5,9,5,5,Renewal,10325860502,10,10/24/2013,1,Very Satisfied
2/11/2013,M,TX,1,5,5,5,5,5,5,5,5,Renewal,10025872406,10,10/24/2013,1,Very Satisfied
5/19/2013,Air Conditioning,TX,1,9,1,1,3,3,1,2,1,Renewal,10325750602,0,10/24/2013,1,Dissatisfied
5/25/2013,Appliance,NV,2,5,3,1,1,1,9,2,3,Direct To Consumer,10353496601,5,10/24/2013,1,Dissatisfied
6/25/2013,Air Conditioning,NV,1,4,5,4,4,3,3,4,4,Renewal,10297304503,8,10/24/2013,1,Satisfied
